"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","reserved_room_type","assigned_room_type","booking_changes","deposit_type","customer_type","adr","required_car_parking_spaces","total_of_special_requests","is_company","is_agent","room_coherence","if_prev_cancel","if_wait"
"Resort_Hotel","not_canceled",84,"2015","February",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",132.6,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","February",0,1,2,2,0,"BB","Direct","Direct","0","G","G",0,"No_deposit","Transient",193,1,0,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",49,"2015","February",1,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","B",0,"No_deposit","Transient",107,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",43,"2015","February",2,4,2,0,0,"BB","Offline_TA/TO","TA/TO","0","D","E",0,"No_deposit","Contract",79.5,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",30,"2015","February",0,1,2,0,0,"BB","Direct","Direct","0","A","G",0,"No_deposit","Transient",115,0,3,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",23,"2015","February",0,2,2,0,0,"FB","Direct","Direct","0","A","D",1,"No_deposit","Transient",179,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",28,"2015","February",2,5,2,0,0,"HB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",166.14,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","February",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","C",0,"No_deposit","Transient",134,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",41,"2015","February",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",120.33,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",6,"2015","February",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",120.33,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",28,"2015","February",1,2,2,0,1,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",98,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",48,"2015","December",0,3,2,0,0,"HB","Direct","Direct","0","A","C",0,"No_deposit","Transient",134.67,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",27,"2015","December",2,5,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Contract",101.03,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",27,"2015","December",2,6,2,2,0,"BB","Online_TA","TA/TO","0","G","G",2,"No_deposit","Transient-Party",186,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",27,"2015","December",2,6,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient-Party",114.19,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",131.4,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",57,"2015","December",0,1,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","C",0,"No_deposit","Transient",65.5,1,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",29,"2015","December",1,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","D","E",0,"No_deposit","Contract",79.5,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",92,"2015","December",2,7,2,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",123,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",163,"2015","December",2,5,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",91.46,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,2,0,0,"BB","Direct","Direct","0","D","E",0,"No_deposit","Transient",131,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",88,"2015","December",0,2,2,0,0,"HB","Online_TA","TA/TO","0","E","E",1,"No_deposit","Transient",167,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",172,0,1,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",3,"2015","December",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",135,1,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",63,"2015","December",2,3,2,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",168,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",51,"2015","December",3,7,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Contract",104.8,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",52,"2015","December",2,5,2,0,0,"FB","Offline_TA/TO","TA/TO","0","A","B",1,"No_deposit","Transient",111.5,1,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",25,"2015","December",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",114.5,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",110,"2015","December",2,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",98,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",61,"2015","December",2,4,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",128,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",61,"2015","December",2,4,3,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",161,0,3,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",90,"2015","December",1,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","D","D",0,"No_deposit","Transient",77.6,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",30,"2015","December",13,33,2,0,0,"SC","Online_TA","TA/TO","0","A","I",17,"No_deposit","Transient",0,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,2,0,0,"BB","Direct","Direct","0","F","F",0,"No_deposit","Transient",146,1,0,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",48,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",131,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","C",0,"No_deposit","Transient",104.8,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",138.5,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",9,"2015","December",2,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",141.5,1,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",12,"2015","December",2,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",122.75,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",123,"2015","December",2,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",70.2,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,2,0,0,"BB","Direct","Direct","0","C","C",0,"No_deposit","Transient",8,1,0,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",58.5,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",42,"2015","December",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",86,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",72,"2015","December",0,3,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",83,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","December",0,4,2,0,0,"BB","Online_TA","TA/TO","0","H","H",0,"No_deposit","Transient",150.25,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",6,"2015","December",0,1,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Contract",71.2,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",71,"2015","December",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",81.6,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",71,"2015","December",2,3,2,0,1,"HB","Offline_TA/TO","TA/TO","0","D","D",1,"No_deposit","Transient",99.5,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",83,"2015","December",2,5,2,0,0,"HB","Offline_TA/TO","TA/TO","0","D","E",0,"No_deposit","Transient",100.93,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",36,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","F",0,"No_deposit","Transient",89,0,3,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","December",0,1,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",89,0,0,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",9,"2015","December",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","E",0,"No_deposit","Transient",108.5,1,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",8,"2015","December",0,2,2,0,0,"HB","Online_TA","TA/TO","0","E","E",1,"No_deposit","Transient",136.5,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",8,"2015","December",0,2,2,0,0,"HB","Online_TA","TA/TO","0","E","E",1,"No_deposit","Transient",142.5,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","December",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","H",0,"No_deposit","Transient",89,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",72,"2015","December",3,5,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",76.5,1,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",24,"2015","October",2,5,2,0,0,"BB","Direct","Direct","0","F","F",0,"No_deposit","Transient",103,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","October",0,2,2,0,0,"BB","Direct","Direct","0","A","H",0,"No_deposit","Transient",0,0,2,"0","0","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",10,"2015","October",2,1,2,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",116,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",7,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",60.3,1,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",13,"2015","October",0,1,1,0,0,"BB","Offline_TA/TO","Direct","0","A","G",0,"No_deposit","Transient",40,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",3,"2015","October",0,3,2,0,0,"BB","Direct","Direct","0","D","D",0,"No_deposit","Transient",73.67,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",3,"2015","October",0,3,2,0,0,"BB","Direct","Direct","0","A","D",0,"No_deposit","Transient",67,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",63,"2015","October",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",43.12,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",8,"2015","October",1,2,2,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",104.67,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",4,"2015","October",1,2,2,1,0,"BB","Online_TA","TA/TO","0","G","G",1,"No_deposit","Transient",113.33,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",21,"2015","October",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",67,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",13,"2015","October",1,2,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",1,"No_deposit","Transient",72.8,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",63,"2015","October",1,2,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",54.02,0,3,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",9,"2015","October",1,2,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",63.33,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",63,"2015","October",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",43.12,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",14,"2015","October",1,2,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",78.8,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",25,"2015","October",1,2,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",44.5,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",78,"2015","October",1,2,2,0,0,"FB","Groups","TA/TO","0","A","A",0,"Non_refund","Transient",92,0,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",10,"2015","October",2,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",71.5,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",7,"2015","October",2,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","D","D",0,"No_deposit","Transient",73.68,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",5,"2015","October",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","E",0,"No_deposit","Transient",60.3,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",12,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",61.5,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",4,"2015","October",1,1,2,0,0,"HB","Direct","Direct","0","D","D",0,"No_deposit","Transient",107.5,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",5,"2015","October",1,1,2,0,0,"HB","Online_TA","TA/TO","0","D","D",1,"No_deposit","Transient",101.5,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",12,"2015","October",1,1,2,1,0,"BB","Online_TA","TA/TO","0","A","E",0,"No_deposit","Transient",76.35,1,2,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",11,"2015","October",1,1,2,0,0,"HB","Online_TA","TA/TO","0","A","H",1,"No_deposit","Transient",82.35,0,0,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",19,"2015","October",1,1,2,2,0,"BB","Online_TA","TA/TO","0","G","G",0,"No_deposit","Transient",117,0,3,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",5,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",77.5,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",4,"2015","October",1,1,2,1,0,"BB","Direct","Direct","0","F","F",0,"No_deposit","Transient",102.5,1,3,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",4,"2015","October",1,1,2,0,0,"HB","Direct","Direct","0","D","D",0,"No_deposit","Transient",101.5,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",5,"2015","October",1,1,2,0,0,"HB","Online_TA","TA/TO","0","D","D",1,"No_deposit","Transient",101.5,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",12,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","E",0,"No_deposit","Transient",61.35,1,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",16,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",61.35,1,2,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","October",1,1,2,0,0,"BB","Direct","Direct","0","F","F",0,"No_deposit","Transient",90,0,1,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",2,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",50.4,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",2,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",66,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",2,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",50.4,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",66,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","October",2,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",56.4,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","October",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",56.4,1,0,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",2,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",56,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",17,"2015","October",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",8,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",1,"2015","October",0,1,1,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",1,"No_deposit","Transient-Party",37.6,0,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","October",0,1,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",56,0,2,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","canceled",50,"2015","October",1,0,2,0,0,"BB","Direct","Direct","0","E","E",0,"No_deposit","Transient",59.4,0,1,"0","0","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",0,"2015","October",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",56,1,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",10,"2015","October",1,2,2,0,0,"HB","Online_TA","TA/TO","0","A","D",1,"No_deposit","Transient",86,0,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",34,"2015","October",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",62,1,1,"0","1","TRUE","FALSE","FALSE"
"Resort_Hotel","not_canceled",10,"2015","October",1,2,2,0,0,"HB","Online_TA","TA/TO","0","A","D",0,"No_deposit","Transient",92,1,1,"0","1","FALSE","FALSE","FALSE"
"Resort_Hotel","not_canceled",47,"2015","October",1,4,2,0,0,"HB","Groups","Direct","0","A","A",0,"No_deposit","Transient-Party",76.8,0,0,"0","0","TRUE","FALSE","TRUE"
