"hotel","is_canceled","lead_time","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","booking_changes","deposit_type","customer_type","required_car_parking_spaces","total_of_special_requests","restype","room_coherence","prev_cancellations","waiting_list"
"Resort Hotel","0",72,"December",3,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",24,"October",2,5,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",0,"October",0,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"company","0",0,0
"Resort Hotel","0",10,"October",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",7,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",13,"October",0,1,1,0,0,"BB","Offline TA/TO","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",3,"October",0,3,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",3,"October",0,3,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",63,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",8,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",4,"October",1,2,2,1,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",21,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",13,"October",1,2,2,0,0,"HB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",63,"October",1,2,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"Resort Hotel","0",9,"October",1,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",63,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",14,"October",1,2,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",25,"October",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","1",78,"October",1,2,2,0,0,"FB","Groups","TA/TO","0",0,"Non Refund","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",10,"October",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",7,"October",2,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",5,"October",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",12,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",4,"October",1,1,2,0,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",5,"October",1,1,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",12,"October",1,1,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","0",0,0
"Resort Hotel","0",11,"October",1,1,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",19,"October",1,1,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"Resort Hotel","0",5,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",4,"October",1,1,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,3,"company","1",0,0
"Resort Hotel","0",4,"October",1,1,2,0,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",5,"October",1,1,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",12,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",16,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","0",0,0
"Resort Hotel","0",0,"October",1,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"company","1",0,0
"Resort Hotel","0",2,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",2,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",2,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",1,"October",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",1,"October",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",2,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",17,"October",0,1,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",1,"October",0,1,1,0,0,"BB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"Resort Hotel","0",0,"October",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","1",50,"October",1,0,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"company","1",0,0
"Resort Hotel","0",0,"October",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",10,"October",1,2,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",34,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",10,"October",1,2,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",5,"October",1,4,1,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",3,"October",1,4,1,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",47,"October",1,4,2,0,0,"HB","Groups","Direct","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,1
"Resort Hotel","0",75,"October",3,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"October",0,1,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,0,"company","1",0,0
"Resort Hotel","0",0,"October",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",12,"October",0,2,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",86,"October",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",122,"October",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",2,2,"agent","0",0,0
"Resort Hotel","0",122,"October",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",122,"October",1,3,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",122,"October",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",122,"October",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",61,"October",0,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",10,"October",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",11,"October",0,2,1,0,0,"BB","Complementary","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",29,"October",0,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient-Party",0,2,"company","0",0,0
"Resort Hotel","0",27,"October",2,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",39,"October",0,2,2,0,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",11,"October",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",10,"October",0,2,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,2,"agent","1",0,0
"Resort Hotel","0",0,"October",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",10,"October",0,2,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,2,"agent","1",0,0
"Resort Hotel","0",2,"October",0,1,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",6,"October",1,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"company","1",0,0
"Resort Hotel","0",4,"October",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",11,"October",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,1,"agent","1",0,0
"Resort Hotel","0",11,"October",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",1,1,"agent","1",0,0
"Resort Hotel","0",11,"October",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"company","1",0,0
"Resort Hotel","0",0,"October",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",1,"October",0,1,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"October",1,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",5,"November",1,0,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",1,"November",1,0,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",24,"November",1,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",24,"November",0,3,2,0,0,"BB","Corporate","Corporate","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",8,"November",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",24,"November",3,10,2,0,0,"BB","Corporate","Corporate","0",2,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",28,"November",2,4,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",28,"November",2,4,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",4,"November",0,1,1,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",0,"November",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",38,"November",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",0,"November",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",0,"November",1,1,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",4,"November",2,1,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,3,"agent","0",0,0
"Resort Hotel","0",11,"November",2,0,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",0,"November",2,4,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"company","1",0,0
"Resort Hotel","0",5,"November",1,0,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","0",0,0
"Resort Hotel","0",11,"November",1,2,2,0,0,"HB","Online TA","TA/TO","0",2,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",2,"November",1,3,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",36,"November",0,5,2,1,0,"BB","Direct","Direct","0",2,"No Deposit","Transient",1,0,"agent","0",0,0
"Resort Hotel","0",32,"November",0,4,1,0,0,"BB","Corporate","Corporate","0",4,"No Deposit","Transient-Party",1,0,"agent","0",0,0
"Resort Hotel","0",32,"November",0,4,2,0,0,"BB","Corporate","Corporate","0",4,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"Resort Hotel","0",33,"November",0,2,1,0,0,"BB","Corporate","Corporate","0",4,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",62,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",62,"November",2,4,1,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,1,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",12,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",62,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",62,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",62,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",105,"November",2,4,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,1
"Resort Hotel","0",36,"November",0,2,2,0,0,"FB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
